reviewStatus,compilerDecision,compilerNotes,chapter,rowType,priority,candidateId,date,title,lane,reason,sourceNote,researchNote,catalogUrl,pdfUrl
,,,Turkey,Selected chronology,Selected,Doc 3.003,1989-07-03,"Telephone Call to Prime Minister Turgut Ozal of Turkey, July 3, 1989",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Prime Minister Turgut Ozal of Turkey, July 3, 1989. Release status: Full. NAID 428080111.",PDF extent: 3 pages. Digital object: 1989-07-03--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080111.,https://catalog.archives.gov/id/428080111,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-07-03--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.004,1989-08-01,"Telephone Call to President Kenan Evren of Turkey, August 1, 1989",Telcon,George H. W. Bush; Kenan Evren,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Kenan Evren of Turkey, August 1, 1989. Release status: Full. NAID 428080149.",PDF extent: 4 pages. Digital object: 1989-08-01--Evren.pdf. Catalog: https://catalog.archives.gov/id/428080149.,https://catalog.archives.gov/id/428080149,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-08-01--Evren.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.005,1989-08-01,"Telephone Call to Prime Minister Turgut Ozal of Turkey, August 1, 1989",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to Prime Minister Turgut Ozal of Turkey, August 1, 1989. Release status: Full. NAID 428080153.",PDF extent: 3 pages. Digital object: 1989-08-01--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080153.,https://catalog.archives.gov/id/428080153,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-08-01--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.006,1989-10-02,"Telephone Conversation with Turgut Ozal, Prime Minister of Republic of Turkey",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with Turgut Ozal, Prime Minister of Republic of Turkey. Release status: Full. NAID 428080269.",PDF extent: 3 pages. Digital object: 1989-10-02--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080269.,https://catalog.archives.gov/id/428080269,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-10-02--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.007,1989-11-27,"Telephone Call to President Turgut Ozal of Turkey, November 27, 1989",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, November 27, 1989. Release status: Full. NAID 428080363.",PDF extent: 3 pages. Digital object: 1989-11-27--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080363.,https://catalog.archives.gov/id/428080363,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-11-27--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.008,1990-01-18,"Meeting With President Turgut Ozal of Turkey, January 18, 1990 (1 of 2)",Memcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting With President Turgut Ozal of Turkey, January 18, 1990 (1 of 2). Release status: Full. NAID 428080435.",PDF extent: 5 pages. Digital object: 1990-01-18--Ozal-1.pdf. Catalog: https://catalog.archives.gov/id/428080435.,https://catalog.archives.gov/id/428080435,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-01-18--Ozal-1.pdf
,,,Turkey,Selected chronology,Release/marker review,Doc 3.009,1990-01-18,"Meeting with President Turgut Ozal of Turkey, January 18, 1990 (2 of 2)",Memcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with President Turgut Ozal of Turkey, January 18, 1990 (2 of 2). Release status: Partial. NAID 428080437.",PDF extent: 8 pages. Digital object: 1990-01-18--Ozal-2.pdf. Catalog: https://catalog.archives.gov/id/428080437.,https://catalog.archives.gov/id/428080437,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-01-18--Ozal-2.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.010,1990-07-26,"Telephone Call to President Turgut Ozal of Turkey, July 26, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, July 26, 1990. Release status: Full. NAID 428080861.",PDF extent: 3 pages. Digital object: 1990-07-26--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080861.,https://catalog.archives.gov/id/428080861,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-07-26--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.011,1990-08-03,"Telephone Call to President Turgut Ozal of Turkey, August 3, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, August 3, 1990. Release status: Full. NAID 428080881.",PDF extent: 4 pages. Digital object: 1990-08-03--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080881.,https://catalog.archives.gov/id/428080881,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-03--Ozal.pdf
,,,Turkey,Selected chronology,Release/marker review,Doc 3.012,1990-08-04,"Telephone Call to President Turgut Ozal of Turkey, August 4, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, August 4, 1990. Release status: Partial. NAID 428080891.",PDF extent: 2 pages. Digital object: 1990-08-04--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080891.,https://catalog.archives.gov/id/428080891,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-04--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.013,1990-08-05,"Telcon with President Ozal of Turkey, August 5, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Ozal of Turkey, August 5, 1990. Release status: Full. NAID 428080899.",PDF extent: 4 pages. Digital object: 1990-08-05--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080899.,https://catalog.archives.gov/id/428080899,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-05--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.014,1990-08-08,"Telephone Call from President Turgut Ozal of Turkey, August 8, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from President Turgut Ozal of Turkey, August 8, 1990. Release status: Full. NAID 428080911.",PDF extent: 2 pages. Digital object: 1990-08-08--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080911.,https://catalog.archives.gov/id/428080911,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-08--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.015,1990-08-14,"Telephone Call from President Turgut Ozal of Turkey, August 14, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from President Turgut Ozal of Turkey, August 14, 1990. Release status: Full. NAID 428080953.",PDF extent: 3 pages. Digital object: 1990-08-14--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080953.,https://catalog.archives.gov/id/428080953,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-14--Ozal.pdf
,,,Turkey,Selected chronology,Release/marker review,Doc 3.016,1990-08-16,"Telephone Call with Turgut Ozal, August 16, 1990",No Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call with Turgut Ozal, August 16, 1990. Release status: Marker / no memorandum listed. NAID 428080933.",PDF extent: 2 pages. Digital object: 1990-08-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080933.,https://catalog.archives.gov/id/428080933,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-16--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.017,1990-08-20,"Telephone Conversation with President Turgut Ozal of Turkey, August 20, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, August 20, 1990. Release status: Full. NAID 428080959.",PDF extent: 4 pages. Digital object: 1990-08-20--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080959.,https://catalog.archives.gov/id/428080959,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-20--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.018,1990-08-30,"Telephone Conversation with President Turgut Ozal of Turkey, August 30, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, August 30, 1990. Release status: Full. NAID 428080999.",PDF extent: 4 pages. Digital object: 1990-08-30--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080999.,https://catalog.archives.gov/id/428080999,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-30--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.019,1990-09-06,"Telephone Conversation with President Turgut Ozal of Turkey, September 6, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, September 6, 1990. Release status: Full. NAID 428081021.",PDF extent: 4 pages. Digital object: 1990-09-06--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081021.,https://catalog.archives.gov/id/428081021,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-09-06--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.020,1990-09-10,"Telephone Call to President Turgut Ozal of Turkey, September 10, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, September 10, 1990. Release status: Full. NAID 428081055.",PDF extent: 3 pages. Digital object: 1990-09-10--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081055.,https://catalog.archives.gov/id/428081055,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-09-10--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.021,1990-09-25,"Meeting with President Ozal of Turkey, September 25, 1990",Memcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with President Ozal of Turkey, September 25, 1990. Release status: Full. NAID 428081035.",PDF extent: 7 pages. Digital object: 1990-09-25--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081035.,https://catalog.archives.gov/id/428081035,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-09-25--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.022,1990-10-24,"Telephone Conversation with President Turgut Ozal of' Turkey, October 24, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of' Turkey, October 24, 1990. Release status: Full. NAID 428081155.",PDF extent: 5 pages. Digital object: 1990-10-24--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081155.,https://catalog.archives.gov/id/428081155,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-10-24--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.023,1990-10-31,"Telephone Conversation with President Turgut Ozal of Turkey, October 31, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, October 31, 1990. Release status: Full. NAID 428081169.",PDF extent: 4 pages. Digital object: 1990-10-31--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081169.,https://catalog.archives.gov/id/428081169,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-10-31--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.024,1990-11-20,"Meeting with President Ozal of Turkey, November 20, 1990",Memcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with President Ozal of Turkey, November 20, 1990. Release status: Full. NAID 428081195.",PDF extent: 6 pages. Digital object: 1990-11-20--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081195.,https://catalog.archives.gov/id/428081195,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-11-20--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.025,1990-11-30,"Telephone Conversation with President Turgut Ozal of Turkey, November 30, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, November 30, 1990. Release status: Full. NAID 428081261.",PDF extent: 4 pages. Digital object: 1990-11-30--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081261.,https://catalog.archives.gov/id/428081261,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-11-30--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.026,1990-12-01,"Telephone Call from Turkish President Turgut Ozal, December I, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from Turkish President Turgut Ozal, December I, 1990. Release status: Full. NAID 428081263.",PDF extent: 5 pages. Digital object: 1990-12-01--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081263.,https://catalog.archives.gov/id/428081263,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-01--Ozal.pdf
,,,Turkey,Selected chronology,Release/marker review,Doc 3.027,1990-12-16,"Telephone Call from Turgut Ozal, December 16, 1990",No Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from Turgut Ozal, December 16, 1990. Release status: Marker / no memorandum listed. NAID 428081251.",PDF extent: 2 pages. Digital object: 1990-12-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081251.,https://catalog.archives.gov/id/428081251,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-16--Ozal.pdf
,,,Turkey,Selected chronology,Selected,Doc 3.028,1990-12-28,"Telcon with President Turgut Ozal of Turkey, December 28, 1990",Telcon,George H. W. Bush; Turgut Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Turgut Ozal of Turkey, December 28, 1990. Release status: Full. NAID 428081287.",PDF extent: 4 pages. Digital object: 1990-12-28--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428081287.,https://catalog.archives.gov/id/428081287,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-12-28--Ozal.pdf
